row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,city,state,region,product_id,category,sub_category,sales
9064,US-2015-151015,10/14/2015 0:00,10/20/2015 0:00,Standard Class,BD-11500,Bradley Drucker,Consumer,Chicago,Illinois,Central,OFF-PA-10002581,Office Supplies,Paper,322.192
9065,US-2015-151015,10/14/2015 0:00,10/20/2015 0:00,Standard Class,BD-11500,Bradley Drucker,Consumer,Chicago,Illinois,Central,OFF-BI-10000343,Office Supplies,Binders,2.946
9066,US-2015-151015,10/14/2015 0:00,10/20/2015 0:00,Standard Class,BD-11500,Bradley Drucker,Consumer,Chicago,Illinois,Central,OFF-PA-10001184,Office Supplies,Paper,19.136
9067,CA-2018-152968,5/26/2018 0:00,5/30/2018 0:00,Standard Class,BM-11785,Bryan Mills,Consumer,Harrisonburg,Virginia,South,TEC-AC-10000521,Technology,Accessories,23.08
9068,CA-2017-150077,4/2/2017 0:00,10/2/2017 0:00,Standard Class,MS-17365,Maribeth Schnelling,Consumer,Rockville,Maryland,East,TEC-PH-10002890,Technology,Phones,90.48
9069,CA-2017-106278,2/9/2017 0:00,5/9/2017 0:00,Second Class,BM-11140,Becky Martin,Consumer,Des Moines,Washington,West,FUR-CH-10003061,Furniture,Chairs,215.976
9070,CA-2017-106278,2/9/2017 0:00,5/9/2017 0:00,Second Class,BM-11140,Becky Martin,Consumer,Des Moines,Washington,West,OFF-EN-10003567,Office Supplies,Envelopes,65.94
9071,CA-2018-147550,4/12/2018 0:00,5/12/2018 0:00,First Class,KE-16420,Katrina Edelman,Corporate,Philadelphia,Pennsylvania,East,FUR-FU-10001918,Furniture,Furnishings,11.352
9072,CA-2016-136105,12/6/2016 0:00,6/16/2016 0:00,Standard Class,SZ-20035,Sam Zeldin,Home Office,Columbus,Indiana,Central,OFF-ST-10002444,Office Supplies,Storage,24.56
9073,CA-2017-142524,4/9/2017 0:00,8/9/2017 0:00,Standard Class,MB-18085,Mick Brown,Consumer,Springfield,Missouri,Central,OFF-EN-10003286,Office Supplies,Envelopes,16.56
9074,CA-2017-142524,4/9/2017 0:00,8/9/2017 0:00,Standard Class,MB-18085,Mick Brown,Consumer,Springfield,Missouri,Central,TEC-AC-10000109,Technology,Accessories,279.95
9075,CA-2015-136336,4/21/2015 0:00,4/26/2015 0:00,Standard Class,DB-13555,Dorothy Badders,Corporate,Henderson,Kentucky,South,OFF-ST-10002574,Office Supplies,Storage,828.84
9076,US-2016-136259,5/11/2016 0:00,8/11/2016 0:00,First Class,CB-12415,Christy Brittain,Consumer,Lakewood,Ohio,East,OFF-BI-10000773,Office Supplies,Binders,7.218
9077,US-2016-136259,5/11/2016 0:00,8/11/2016 0:00,First Class,CB-12415,Christy Brittain,Consumer,Lakewood,Ohio,East,OFF-SU-10004661,Office Supplies,Supplies,27.2
9078,US-2015-124625,3/11/2015 0:00,7/11/2015 0:00,Standard Class,SP-20650,Stephanie Phelps,Corporate,Omaha,Nebraska,Central,TEC-AC-10003280,Technology,Accessories,89.97
9079,CA-2017-108105,2/16/2017 0:00,2/23/2017 0:00,Standard Class,GW-14605,Giulietta Weimer,Consumer,Henderson,Kentucky,South,FUR-FU-10003773,Furniture,Furnishings,318.08
9080,CA-2017-108105,2/16/2017 0:00,2/23/2017 0:00,Standard Class,GW-14605,Giulietta Weimer,Consumer,Henderson,Kentucky,South,OFF-BI-10002412,Office Supplies,Binders,5.8
9081,CA-2018-166898,11/9/2018 0:00,9/13/2018 0:00,Second Class,KH-16630,Ken Heidel,Corporate,Santa Ana,California,West,TEC-PH-10002564,Technology,Phones,143.952
9082,CA-2018-166898,11/9/2018 0:00,9/13/2018 0:00,Second Class,KH-16630,Ken Heidel,Corporate,Santa Ana,California,West,OFF-PA-10002262,Office Supplies,Paper,19.44
9083,CA-2018-169005,2/11/2018 0:00,6/11/2018 0:00,Standard Class,BG-11035,Barry Gonzalez,Consumer,Springfield,Virginia,South,OFF-AR-10000246,Office Supplies,Art,5.56
9084,CA-2016-104038,6/2/2016 0:00,8/2/2016 0:00,First Class,LO-17170,Lori Olson,Corporate,Suffolk,Virginia,South,OFF-ST-10002554,Office Supplies,Storage,146.73
9085,CA-2016-104038,6/2/2016 0:00,8/2/2016 0:00,First Class,LO-17170,Lori Olson,Corporate,Suffolk,Virginia,South,OFF-PA-10002751,Office Supplies,Paper,29.9
9086,CA-2017-126102,10/9/2017 0:00,12/9/2017 0:00,Second Class,DV-13465,Dianna Vittorini,Consumer,Los Angeles,California,West,OFF-BI-10004318,Office Supplies,Binders,276.784
9087,CA-2017-143406,9/26/2017 0:00,9/30/2017 0:00,Standard Class,LR-17035,Lisa Ryan,Corporate,Houston,Texas,Central,OFF-AP-10001564,Office Supplies,Appliances,93.032
9088,CA-2017-143406,9/26/2017 0:00,9/30/2017 0:00,Standard Class,LR-17035,Lisa Ryan,Corporate,Houston,Texas,Central,FUR-CH-10000513,Furniture,Chairs,454.965
9089,CA-2016-150308,12/15/2016 0:00,12/20/2016 0:00,Standard Class,RR-19525,Rick Reed,Corporate,Cary,North Carolina,South,TEC-PH-10001433,Technology,Phones,246.168
9090,CA-2017-131093,9/17/2017 0:00,9/20/2017 0:00,Second Class,TS-21610,Troy Staebel,Consumer,Springfield,Ohio,East,OFF-ST-10002790,Office Supplies,Storage,295.4
9091,US-2018-148831,10/13/2018 0:00,10/15/2018 0:00,First Class,AH-10210,Alan Hwang,Consumer,Louisville,Kentucky,South,OFF-ST-10002974,Office Supplies,Storage,348.56
9092,CA-2016-162950,6/28/2016 0:00,3/7/2016 0:00,Second Class,DW-13585,Dorothy Wardle,Corporate,Troy,Ohio,East,OFF-PA-10003177,Office Supplies,Paper,15.552
9093,CA-2016-162950,6/28/2016 0:00,3/7/2016 0:00,Second Class,DW-13585,Dorothy Wardle,Corporate,Troy,Ohio,East,FUR-BO-10001918,Furniture,Bookcases,482.94
9094,US-2016-132836,1/6/2016 0:00,5/6/2016 0:00,Standard Class,AJ-10945,Ashley Jarboe,Consumer,Detroit,Michigan,Central,TEC-PH-10001299,Technology,Phones,299.98
9095,US-2016-132836,1/6/2016 0:00,5/6/2016 0:00,Standard Class,AJ-10945,Ashley Jarboe,Consumer,Detroit,Michigan,Central,OFF-BI-10004224,Office Supplies,Binders,403.68
9096,US-2016-132836,1/6/2016 0:00,5/6/2016 0:00,Standard Class,AJ-10945,Ashley Jarboe,Consumer,Detroit,Michigan,Central,TEC-PH-10001300,Technology,Phones,41.9
9097,US-2016-132836,1/6/2016 0:00,5/6/2016 0:00,Standard Class,AJ-10945,Ashley Jarboe,Consumer,Detroit,Michigan,Central,OFF-LA-10004178,Office Supplies,Labels,28.91
9098,US-2015-158365,12/4/2015 0:00,4/17/2015 0:00,Standard Class,SV-20785,Stewart Visinsky,Consumer,Bloomington,Indiana,Central,OFF-PA-10000289,Office Supplies,Paper,32.4
9099,CA-2018-152933,12/10/2018 0:00,10/16/2018 0:00,Standard Class,MG-17650,Matthew Grinstein,Home Office,Dallas,Texas,Central,TEC-PH-10002085,Technology,Phones,369.544
9100,CA-2018-152933,12/10/2018 0:00,10/16/2018 0:00,Standard Class,MG-17650,Matthew Grinstein,Home Office,Dallas,Texas,Central,OFF-PA-10001934,Office Supplies,Paper,10.368
9101,CA-2018-152933,12/10/2018 0:00,10/16/2018 0:00,Standard Class,MG-17650,Matthew Grinstein,Home Office,Dallas,Texas,Central,TEC-AC-10003033,Technology,Accessories,791.88
9102,CA-2016-163181,7/11/2016 0:00,12/11/2016 0:00,Standard Class,AB-10105,Adrian Barton,Consumer,Houston,Texas,Central,OFF-AR-10001683,Office Supplies,Art,23.64
9103,CA-2016-163181,7/11/2016 0:00,12/11/2016 0:00,Standard Class,AB-10105,Adrian Barton,Consumer,Houston,Texas,Central,OFF-ST-10001713,Office Supplies,Storage,84.784
9104,CA-2016-163181,7/11/2016 0:00,12/11/2016 0:00,Standard Class,AB-10105,Adrian Barton,Consumer,Houston,Texas,Central,FUR-FU-10000193,Furniture,Furnishings,64.96
9105,CA-2016-163181,7/11/2016 0:00,12/11/2016 0:00,Standard Class,AB-10105,Adrian Barton,Consumer,Houston,Texas,Central,OFF-BI-10000474,Office Supplies,Binders,32.06
9106,CA-2016-163181,7/11/2016 0:00,12/11/2016 0:00,Standard Class,AB-10105,Adrian Barton,Consumer,Houston,Texas,Central,OFF-ST-10000129,Office Supplies,Storage,177.648
9107,CA-2016-163181,7/11/2016 0:00,12/11/2016 0:00,Standard Class,AB-10105,Adrian Barton,Consumer,Houston,Texas,Central,TEC-MA-10001016,Technology,Machines,287.91
9108,CA-2016-132941,5/25/2016 0:00,5/28/2016 0:00,First Class,MM-18280,Muhammed MacIntyre,Corporate,Haltom City,Texas,Central,OFF-SU-10002557,Office Supplies,Supplies,22.368
9109,CA-2016-132941,5/25/2016 0:00,5/28/2016 0:00,First Class,MM-18280,Muhammed MacIntyre,Corporate,Haltom City,Texas,Central,OFF-PA-10002160,Office Supplies,Paper,32.368
9110,CA-2016-132941,5/25/2016 0:00,5/28/2016 0:00,First Class,MM-18280,Muhammed MacIntyre,Corporate,Haltom City,Texas,Central,TEC-AC-10003095,Technology,Accessories,207.984
9111,CA-2015-132010,10/13/2015 0:00,10/15/2015 0:00,First Class,MA-17995,Michelle Arnett,Home Office,Richmond,Virginia,South,OFF-EN-10003160,Office Supplies,Envelopes,36.4
9112,CA-2015-132010,10/13/2015 0:00,10/15/2015 0:00,First Class,MA-17995,Michelle Arnett,Home Office,Richmond,Virginia,South,TEC-AC-10001542,Technology,Accessories,22.96
9113,CA-2015-132010,10/13/2015 0:00,10/15/2015 0:00,First Class,MA-17995,Michelle Arnett,Home Office,Richmond,Virginia,South,OFF-ST-10003641,Office Supplies,Storage,315.2
9114,CA-2015-132010,10/13/2015 0:00,10/15/2015 0:00,First Class,MA-17995,Michelle Arnett,Home Office,Richmond,Virginia,South,OFF-BI-10002432,Office Supplies,Binders,15.18
9115,CA-2017-135461,7/2/2017 0:00,10/2/2017 0:00,Second Class,EB-13975,Erica Bern,Corporate,Los Angeles,California,West,TEC-PH-10004094,Technology,Phones,623.96
9116,CA-2018-153045,1/19/2018 0:00,1/24/2018 0:00,Second Class,NS-18505,Neola Schneider,Consumer,Philadelphia,Pennsylvania,East,TEC-PH-10001817,Technology,Phones,429.6
9117,CA-2018-153045,1/19/2018 0:00,1/24/2018 0:00,Second Class,NS-18505,Neola Schneider,Consumer,Philadelphia,Pennsylvania,East,FUR-FU-10002759,Furniture,Furnishings,31.968
9118,CA-2018-153045,1/19/2018 0:00,1/24/2018 0:00,Second Class,NS-18505,Neola Schneider,Consumer,Philadelphia,Pennsylvania,East,FUR-CH-10000309,Furniture,Chairs,887.271
9119,CA-2018-153045,1/19/2018 0:00,1/24/2018 0:00,Second Class,NS-18505,Neola Schneider,Consumer,Philadelphia,Pennsylvania,East,OFF-PA-10003673,Office Supplies,Paper,21.696
9120,US-2017-155971,6/6/2017 0:00,12/6/2017 0:00,Standard Class,RB-19795,Ross Baird,Home Office,Los Angeles,California,West,OFF-LA-10000452,Office Supplies,Labels,22.05
9121,US-2017-155971,6/6/2017 0:00,12/6/2017 0:00,Standard Class,RB-19795,Ross Baird,Home Office,Los Angeles,California,West,OFF-PA-10000210,Office Supplies,Paper,99.9
9122,CA-2018-122007,3/18/2018 0:00,3/20/2018 0:00,Second Class,JK-15325,Jason Klamczynski,Corporate,Los Angeles,California,West,OFF-AP-10000358,Office Supplies,Appliances,90.86
9123,CA-2018-162250,11/24/2018 0:00,11/24/2018 0:00,Same Day,PR-18880,Patrick Ryan,Consumer,San Francisco,California,West,OFF-PA-10002137,Office Supplies,Paper,7.78
9124,US-2017-158288,11/26/2017 0:00,11/28/2017 0:00,Second Class,EH-13945,Eric Hoffmann,Consumer,Philadelphia,Pennsylvania,East,OFF-BI-10003364,Office Supplies,Binders,78.759
9125,CA-2017-128916,8/18/2017 0:00,8/20/2017 0:00,Second Class,MA-17560,Matt Abelman,Home Office,Houston,Texas,Central,FUR-FU-10001940,Furniture,Furnishings,9.552
9126,CA-2017-128916,8/18/2017 0:00,8/20/2017 0:00,Second Class,MA-17560,Matt Abelman,Home Office,Houston,Texas,Central,FUR-FU-10000320,Furniture,Furnishings,5.344
9127,CA-2016-157028,11/28/2016 0:00,3/12/2016 0:00,Standard Class,MA-17995,Michelle Arnett,Home Office,Las Cruces,New Mexico,West,OFF-AR-10004441,Office Supplies,Art,8.28
9128,CA-2018-112473,5/25/2018 0:00,1/6/2018 0:00,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,Houston,Texas,Central,OFF-ST-10002182,Office Supplies,Storage,50.136
9129,US-2018-147655,4/9/2018 0:00,5/9/2018 0:00,First Class,AS-10045,Aaron Smayling,Corporate,Redmond,Oregon,West,OFF-BI-10002931,Office Supplies,Binders,88.074
9130,CA-2017-130911,3/24/2017 0:00,3/26/2017 0:00,Second Class,DC-12850,Dan Campbell,Consumer,Cleveland,Ohio,East,FUR-BO-10004357,Furniture,Bookcases,301.47
9131,CA-2017-130911,3/24/2017 0:00,3/26/2017 0:00,Second Class,DC-12850,Dan Campbell,Consumer,Cleveland,Ohio,East,OFF-AR-10000475,Office Supplies,Art,18.656
9132,CA-2018-100055,5/28/2018 0:00,1/6/2018 0:00,Standard Class,MD-17860,Michael Dominguez,Corporate,Laurel,Maryland,East,FUR-FU-10001473,Furniture,Furnishings,27.46
9133,CA-2018-100055,5/28/2018 0:00,1/6/2018 0:00,Standard Class,MD-17860,Michael Dominguez,Corporate,Laurel,Maryland,East,OFF-AP-10001469,Office Supplies,Appliances,125.13
9134,CA-2016-157805,8/31/2016 0:00,4/9/2016 0:00,Standard Class,RH-19510,Rick Huthwaite,Home Office,San Diego,California,West,TEC-PH-10004447,Technology,Phones,555.96
9135,CA-2017-124254,12/4/2017 0:00,4/17/2017 0:00,Standard Class,TB-21175,Thomas Boland,Corporate,Wilson,North Carolina,South,OFF-ST-10001469,Office Supplies,Storage,129.552
9136,CA-2017-124254,12/4/2017 0:00,4/17/2017 0:00,Standard Class,TB-21175,Thomas Boland,Corporate,Wilson,North Carolina,South,OFF-ST-10000060,Office Supplies,Storage,51.984
9137,CA-2017-124254,12/4/2017 0:00,4/17/2017 0:00,Standard Class,TB-21175,Thomas Boland,Corporate,Wilson,North Carolina,South,OFF-PA-10000807,Office Supplies,Paper,10.272
9138,CA-2015-123400,2/2/2015 0:00,9/2/2015 0:00,Standard Class,EB-13930,Eric Barreto,Consumer,Saint Petersburg,Florida,South,OFF-BI-10000666,Office Supplies,Binders,18.336
9139,CA-2015-123400,2/2/2015 0:00,9/2/2015 0:00,Standard Class,EB-13930,Eric Barreto,Consumer,Saint Petersburg,Florida,South,TEC-PH-10002890,Technology,Phones,180.96
9140,CA-2015-106971,2/9/2015 0:00,8/9/2015 0:00,Standard Class,BM-11785,Bryan Mills,Consumer,Buffalo Grove,Illinois,Central,TEC-AC-10000844,Technology,Accessories,475.944
9141,CA-2018-123029,9/30/2018 0:00,2/10/2018 0:00,Second Class,BT-11530,Bradley Talbott,Home Office,Los Angeles,California,West,TEC-AC-10002402,Technology,Accessories,159.98
9142,CA-2017-139409,5/9/2017 0:00,7/9/2017 0:00,First Class,FW-14395,Fred Wasserman,Corporate,New York City,New York,East,TEC-PH-10003988,Technology,Phones,43.6
9143,US-2018-166688,5/20/2018 0:00,5/26/2018 0:00,Standard Class,RD-19480,Rick Duston,Consumer,Las Vegas,Nevada,West,OFF-BI-10004040,Office Supplies,Binders,8.288
9144,US-2018-166688,5/20/2018 0:00,5/26/2018 0:00,Standard Class,RD-19480,Rick Duston,Consumer,Las Vegas,Nevada,West,TEC-PH-10004094,Technology,Phones,1123.128
9145,US-2018-166688,5/20/2018 0:00,5/26/2018 0:00,Standard Class,RD-19480,Rick Duston,Consumer,Las Vegas,Nevada,West,OFF-AP-10000358,Office Supplies,Appliances,64.9
9146,CA-2016-126970,9/20/2016 0:00,9/24/2016 0:00,Standard Class,TP-21130,Theone Pippenger,Consumer,Naperville,Illinois,Central,OFF-BI-10000138,Office Supplies,Binders,2.808
9147,US-2017-165505,1/23/2017 0:00,1/27/2017 0:00,Standard Class,CB-12535,Claudia Bergmann,Corporate,Burlington,Vermont,East,TEC-AC-10002926,Technology,Accessories,99.98
9148,US-2017-165505,1/23/2017 0:00,1/27/2017 0:00,Standard Class,CB-12535,Claudia Bergmann,Corporate,Burlington,Vermont,East,OFF-AR-10003477,Office Supplies,Art,8.04
9149,US-2017-165505,1/23/2017 0:00,1/27/2017 0:00,Standard Class,CB-12535,Claudia Bergmann,Corporate,Burlington,Vermont,East,OFF-ST-10001526,Office Supplies,Storage,1564.29
9150,US-2015-157070,1/6/2015 0:00,6/6/2015 0:00,Standard Class,QJ-19255,Quincy Jones,Corporate,Detroit,Michigan,Central,OFF-BI-10001765,Office Supplies,Binders,138.56
9151,US-2015-157070,1/6/2015 0:00,6/6/2015 0:00,Standard Class,QJ-19255,Quincy Jones,Corporate,Detroit,Michigan,Central,OFF-AP-10004859,Office Supplies,Appliances,65.52
9152,US-2016-106873,9/24/2016 0:00,9/29/2016 0:00,Second Class,KM-16720,Kunst Miller,Consumer,Avondale,Arizona,West,OFF-AR-10003179,Office Supplies,Art,14.576
9153,US-2016-106873,9/24/2016 0:00,9/29/2016 0:00,Second Class,KM-16720,Kunst Miller,Consumer,Avondale,Arizona,West,TEC-AC-10002345,Technology,Accessories,23.2
9154,US-2016-106873,9/24/2016 0:00,9/29/2016 0:00,Second Class,KM-16720,Kunst Miller,Consumer,Avondale,Arizona,West,OFF-AR-10001246,Office Supplies,Art,16.464
9155,CA-2017-132990,1/8/2017 0:00,3/8/2017 0:00,Second Class,KM-16660,Khloe Miller,Consumer,Philadelphia,Pennsylvania,East,FUR-FU-10004864,Furniture,Furnishings,19.312
9156,CA-2015-102645,1/23/2015 0:00,1/28/2015 0:00,Standard Class,IM-15055,Ionia McGrath,Consumer,Las Vegas,Nevada,West,OFF-PA-10001804,Office Supplies,Paper,40.08
9157,CA-2015-134215,4/8/2015 0:00,8/8/2015 0:00,Standard Class,ML-17395,Marina Lichtenstein,Corporate,Bangor,Maine,East,OFF-AP-10001271,Office Supplies,Appliances,101.96
9158,CA-2015-134215,4/8/2015 0:00,8/8/2015 0:00,Standard Class,ML-17395,Marina Lichtenstein,Corporate,Bangor,Maine,East,OFF-PA-10004353,Office Supplies,Paper,259.74
9159,CA-2015-134215,4/8/2015 0:00,8/8/2015 0:00,Standard Class,ML-17395,Marina Lichtenstein,Corporate,Bangor,Maine,East,TEC-AC-10002473,Technology,Accessories,255.42
9160,CA-2017-118934,9/8/2017 0:00,8/14/2017 0:00,Standard Class,GH-14410,Gary Hansen,Home Office,Hendersonville,Tennessee,South,OFF-BI-10003314,Office Supplies,Binders,4.338
9161,CA-2017-118934,9/8/2017 0:00,8/14/2017 0:00,Standard Class,GH-14410,Gary Hansen,Home Office,Hendersonville,Tennessee,South,OFF-BI-10004465,Office Supplies,Binders,11.88
9162,CA-2017-160108,8/12/2017 0:00,12/12/2017 0:00,Standard Class,AG-10900,Arthur Gainer,Consumer,Eau Claire,Wisconsin,Central,FUR-BO-10003450,Furniture,Bookcases,405.86
9163,CA-2017-160108,8/12/2017 0:00,12/12/2017 0:00,Standard Class,AG-10900,Arthur Gainer,Consumer,Eau Claire,Wisconsin,Central,FUR-CH-10002335,Furniture,Chairs,680.01
9164,CA-2016-164007,8/6/2016 0:00,12/6/2016 0:00,Standard Class,MG-17695,Maureen Gnade,Consumer,Chicago,Illinois,Central,TEC-AC-10003433,Technology,Accessories,2.376
9165,CA-2016-164007,8/6/2016 0:00,12/6/2016 0:00,Standard Class,MG-17695,Maureen Gnade,Consumer,Chicago,Illinois,Central,OFF-AP-10003849,Office Supplies,Appliances,143.128
9166,CA-2017-100300,6/24/2017 0:00,6/26/2017 0:00,Second Class,MJ-17740,Max Jones,Consumer,San Diego,California,West,TEC-MA-10000984,Technology,Machines,4476.8
9167,CA-2017-100300,6/24/2017 0:00,6/26/2017 0:00,Second Class,MJ-17740,Max Jones,Consumer,San Diego,California,West,OFF-PA-10000418,Office Supplies,Paper,104.85
9168,CA-2017-100300,6/24/2017 0:00,6/26/2017 0:00,Second Class,MJ-17740,Max Jones,Consumer,San Diego,California,West,OFF-AP-10001242,Office Supplies,Appliances,241.44
9169,CA-2017-140571,3/15/2017 0:00,3/19/2017 0:00,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,Jackson,Mississippi,South,OFF-PA-10001954,Office Supplies,Paper,319.76
9170,CA-2017-140571,3/15/2017 0:00,3/19/2017 0:00,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,Jackson,Mississippi,South,OFF-PA-10001954,Office Supplies,Paper,45.68
9171,US-2017-155768,1/12/2017 0:00,1/12/2017 0:00,Same Day,LB-16795,Laurel Beltran,Home Office,Oxnard,California,West,FUR-FU-10000448,Furniture,Furnishings,31.96
9172,US-2017-155768,1/12/2017 0:00,1/12/2017 0:00,Same Day,LB-16795,Laurel Beltran,Home Office,Oxnard,California,West,OFF-PA-10001357,Office Supplies,Paper,47.9
9173,US-2017-155768,1/12/2017 0:00,1/12/2017 0:00,Same Day,LB-16795,Laurel Beltran,Home Office,Oxnard,California,West,OFF-ST-10002292,Office Supplies,Storage,1112.94
9174,US-2017-155768,1/12/2017 0:00,1/12/2017 0:00,Same Day,LB-16795,Laurel Beltran,Home Office,Oxnard,California,West,OFF-EN-10001219,Office Supplies,Envelopes,22.92
9175,CA-2018-119424,12/6/2018 0:00,6/14/2018 0:00,Second Class,SB-20185,Sarah Brown,Consumer,Kent,Washington,West,TEC-PH-10002564,Technology,Phones,71.976
9176,CA-2018-119424,12/6/2018 0:00,6/14/2018 0:00,Second Class,SB-20185,Sarah Brown,Consumer,Kent,Washington,West,OFF-PA-10001639,Office Supplies,Paper,19.44
9177,CA-2017-118178,3/19/2017 0:00,3/24/2017 0:00,Standard Class,CC-12610,Corey Catlett,Corporate,Nashville,Tennessee,South,OFF-BI-10001153,Office Supplies,Binders,31.086
9178,CA-2017-166618,11/14/2017 0:00,11/18/2017 0:00,Standard Class,DP-13000,Darren Powers,Consumer,New York City,New York,East,TEC-PH-10003356,Technology,Phones,13.98
9179,CA-2017-166618,11/14/2017 0:00,11/18/2017 0:00,Standard Class,DP-13000,Darren Powers,Consumer,New York City,New York,East,OFF-AR-10001725,Office Supplies,Art,23.65
9180,CA-2018-156776,7/8/2018 0:00,11/8/2018 0:00,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,Westminster,California,West,TEC-PH-10002415,Technology,Phones,707.88
9181,CA-2018-156776,7/8/2018 0:00,11/8/2018 0:00,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,Westminster,California,West,OFF-BI-10003355,Office Supplies,Binders,11.952
9182,CA-2018-156776,7/8/2018 0:00,11/8/2018 0:00,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,Westminster,California,West,OFF-BI-10000216,Office Supplies,Binders,31.128
9183,CA-2018-156776,7/8/2018 0:00,11/8/2018 0:00,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,Westminster,California,West,TEC-AC-10004803,Technology,Accessories,55.76
9184,CA-2018-156776,7/8/2018 0:00,11/8/2018 0:00,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,Westminster,California,West,OFF-PA-10001970,Office Supplies,Paper,24.56
9185,CA-2018-156776,7/8/2018 0:00,11/8/2018 0:00,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,Westminster,California,West,FUR-FU-10004848,Furniture,Furnishings,51.75
9186,CA-2018-156776,7/8/2018 0:00,11/8/2018 0:00,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,Westminster,California,West,FUR-CH-10002317,Furniture,Chairs,207.184
9187,CA-2018-156776,7/8/2018 0:00,11/8/2018 0:00,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,Westminster,California,West,OFF-AP-10002534,Office Supplies,Appliances,1473.1
